time_value	hz	ex	ey	
45.0333	5849.24	0	-12211.7	
45.322	6767.13	0	-12447.9	
45.6107	8139.25	0	-12414	
45.8993	9770.26	0	-12134.4	
46.188	10983.2	0	-11699.8	
46.4767	11225.8	0	-11240.9	
46.7654	10471.3	0	-10783	
47.054	8857.32	0	-10285	
47.3427	6471.22	0	-9828.46	
47.6314	3581.5	0	-9544.49	
47.9201	649.195	0	-9435.49	
48.2087	-1872.79	0	-9431.1	
48.4974	-3507.05	0	-9473.95	
48.7861	-3839.99	0	-9505.11	
49.0748	-2970.37	0	-9522.82	
49.3634	-1507.34	0	-9582.7	
49.6521	46.4031	0	-9646.38	
49.9408	1421.61	0	-9602.15	
50.2295	2177.49	0	-9447.5	
50.5181	1891.44	0	-9264.57	
50.8068	661.937	0	-9088.11	
51.0955	-1077.26	0	-8921.49	
51.3842	-2877.09	0	-8754.13	
51.6728	-4168.15	0	-8544.73	
51.9615	-4493.29	0	-8314.4	
52.2502	-3927.94	0	-8161.39	
52.5389	-2735.96	0	-8101.8	
52.8275	-991.078	0	-8055.95	
53.1162	1009.77	0	-7997.13	
53.4049	2655.25	0	-7955.08	
53.6936	3624.12	0	-7941.1	
53.9823	3913.12	0	-7960.37	
54.2709	3453.85	0	-7987.69	
54.5596	2351.23	0	-7945.28	
54.8483	1027.13	0	-7818.39	
55.137	-246.062	0	-7689.72	
55.4256	-1336.55	0	-7592.52	
55.7143	-1865.21	0	-7478.21	
56.003	-1541.12	0	-7327.9	
56.2917	-552.148	0	-7165.89	
56.5803	803.744	0	-7026.68	
56.869	2284.86	0	-6961.94	
57.1577	3434.43	0	-6974.1	
57.4464	3840.29	0	-6978.59	
57.735	3499.41	0	-6931.8	
58.0237	2515.64	0	-6889.35	
58.3124	965.582	0	-6883.99	
58.6011	-749.953	0	-6880.03	
58.8897	-2050.72	0	-6841.4	
59.1784	-2646.46	0	-6746.59	
59.4671	-2481.07	0	-6605.26	
59.7558	-1605.74	0	-6486.5	
60.0444	-341.38	0	-6430.24	
60.3331	891.595	0	-6381.67	
60.6218	1891.1	0	-6300.08	
60.9105	2504.9	0	-6224.79	
61.1991	2498.43	0	-6189.27	
61.4878	1857.61	0	-6183.77	
61.7765	853.663	0	-6185.67	
62.0652	-241.852	0	-6156.37	
62.3538	-1216.61	0	-6080.12	
62.6425	-1863.68	0	-6009.31	
62.9312	-2074.09	0	-5979.31	
63.2199	-1810.42	0	-5943.05	
63.5085	-1036.31	0	-5865.41	
63.7972	120.824	0	-5779.97	
64.0859	1304.21	0	-5722.66	
64.3746	2172.7	0	-5702.21	
64.6632	2557.5	0	-5704.93	
64.9519	2401.69	0	-5682.59	
65.2406	1729.23	0	-5612.88	
65.5293	657.943	0	-5554.42	
65.8179	-584.047	0	-5551.15	
66.1066	-1631.03	0	-5556.14	
66.3953	-2113.58	0	-5519.5	
66.684	-1911.16	0	-5456.41	
66.9726	-1183.91	0	-5408	
67.2613	-200.415	0	-5412.53	
67.55	772.136	0	-5477.84	
67.8387	1519.81	0	-5551.08	
68.1273	1897.95	0	-5591.79	
68.416	1775.87	0	-5652.03	
68.7047	1095.38	0	-5800.78	
68.9934	28.7929	0	-6031.97	
69.282	-1102.57	0	-6304.7	
69.5707	-2070.94	0	-6606.07	
69.8594	-2781.46	0	-6965.7	
70.1481	-3198.06	0	-7451.14	
70.4367	-3339.02	0	-8108.46	
70.7254	-3238.03	0	-8907.55	
71.0141	-2941.33	0	-9811.41	
71.3028	-2628.4	0	-10854.1	
71.5914	-2577.85	0	-12090.8	
71.8801	-2955.21	0	-13538.1	
72.1688	-3775.45	0	-15181.7	
72.4575	-4985.46	0	-16984.1	
72.7461	-6434.12	0	-18916.8	
73.0348	-7891.8	0	-21007.2	
73.3235	-9141.85	0	-23280.5	
73.6122	-9941.45	0	-25677.1	
73.9008	-10049.2	0	-28114.5	
74.1895	-9436.97	0	-30564.1	
74.4782	-8292.89	0	-33000.1	
74.7669	-6806.36	0	-35362	
75.0555	-5144.33	0	-37583.1	
75.3442	-3483.23	0	-39580	
75.6329	-1872.05	0	-41257.6	
75.9216	-236.481	0	-42572.7	
76.2102	1481.5	0	-43505.9	
76.4989	3404.45	0	-43979.4	
76.7876	5761.12	0	-43904	
77.0763	8630.56	0	-43264.1	
77.3649	11870.7	0	-42077.7	
77.6536	15347.6	0	-40342.6	
77.9423	18942.1	0	-38056.5	
78.231	22412	0	-35226.7	
78.5196	25489.7	0	-31876.6	
78.8083	27952.9	0	-28081.8	
79.097	29533.6	0	-23944.1	
79.3857	30035.7	0	-19518.9	
79.6743	29500.2	0	-14835.6	
79.963	28032.5	0	-9971.48	
80.2517	25654	0	-5044.61	
80.5404	22483.6	0	-154.542	
80.829	18802.2	0	4647.46	
81.1177	14847.7	0	9348.29	
81.4064	10730.5	0	13928.6	
81.6951	6479.77	0	18331.6	
81.9837	2030.12	0	22504.7	
82.2724	-2692.38	0	26457.6	
82.5611	-7603.91	0	30248.6	
82.8498	-12519.1	0	33926.4	
83.1384	-17317.2	0	37490.3	
83.4271	-21884.2	0	40902.9	
83.7158	-25968.8	0	44158	
84.0045	-29252.4	0	47305.5	
84.2931	-31538.7	0	50371.8	
84.5818	-32824.8	0	53295.4	
84.8705	-33248.1	0	55971.6	
85.1592	-33007.6	0	58308.9	
85.4478	-32286.3	0	60235.1	
85.7365	-31214.6	0	61685.8	
86.0252	-29940.5	0	62561.1	
86.3139	-28693.4	0	62688.5	
86.6025	-27651.1	0	61900.4	
86.8912	-26760.7	0	60126.9	
87.1799	-25824.6	0	57343.7	
87.4686	-24679.1	0	53497	
87.7572	-23150.9	0	48543.2	
88.0459	-20983.9	0	42496.9	
88.3346	-17932.6	0	35437.5	
88.6233	-13788.7	0	27531.7	
88.9119	-8355.8	0	19006.5	
89.2006	-1604.83	0	10064	
89.4893	6274.08	0	908.391	
89.778	15129.1	0	-8159.56	
90.0666	24914.2	0	-16783.3	
90.3553	35450.8	0	-24651	
90.644	46424.6	0	-31492.9	
90.9327	57544.4	0	-37063.4	
91.2213	68427.2	0	-41160.3	
91.51	78514.2	0	-43602.2	
91.7987	87229.6	0	-44236.4	
92.0874	93929.2	0	-43030.7	
92.376	97751.3	0	-40079.7	
92.6647	97879.8	0	-35505	
92.9534	93812.6	0	-29449.3	
93.2421	85198.6	0	-22141.2	
93.5307	71791.2	0	-13883.8	
