time_value	hz	ex	ey	
5.625	-88637.9	-1.08826e-06	53572.2	
5.65	-92700.8	-1.09304e-06	81157.5	
5.675	-95547.3	-1.06889e-06	109329	
5.7	-97046	-1.00689e-06	137680	
5.725	-97079.4	-8.99402e-07	165774	
5.75	-95547.2	-7.4275e-07	193149	
5.775	-92369.3	-5.38572e-07	219331	
5.8	-87488.2	-2.93037e-07	243833	
5.825	-80871.5	-1.42736e-08	266166	
5.85	-72514.5	2.91029e-07	285848	
5.875	-62441.7	6.20323e-07	302410	
5.9	-50708	9.7598e-07	315407	
5.925	-37400.2	1.36366e-06	324425	
5.95	-22637.3	1.78873e-06	329091	
5.975	-6570.03	2.25202e-06	329082	
6	10619.3	2.74656e-06	324131	
6.025	28718.3	3.25678e-06	314036	
6.05	47486.4	3.76091e-06	298667	
6.075	66657.1	4.23598e-06	277972	
6.1	85941.3	4.66399e-06	251983	
6.125	105031	5.03672e-06	220817	
6.15	123603	5.35661e-06	184681	
6.175	141323	5.63255e-06	143874	
6.2	157855	5.8709e-06	98784.8	
6.225	172860	6.06505e-06	49889.4	
6.25	186006	6.18829e-06	-2249.51	
6.275	196975	6.19432e-06	-56989.9	
6.3	205467	6.02721e-06	-113616	
6.325	211205	5.63805e-06	-171348	
6.35	213944	5.00129e-06	-229349	
6.375	213476	4.12249e-06	-286740	
6.4	209634	3.03197e-06	-342610	
6.425	202298	1.76547e-06	-396030	
6.45	191402	3.40128e-07	-446066	
6.475	176931	-1.26129e-06	-491797	
6.5	158933	-3.08777e-06	-532332	
6.525	137514	-5.19718e-06	-566818	
6.55	112842	-7.62266e-06	-594467	
6.575	85147.6	-1.03453e-05	-614563	
6.6	54723.4	-1.32888e-05	-626479	
6.625	21920.4	-1.63419e-05	-629695	
6.65	-12853.8	-1.93987e-05	-623806	
6.675	-49139.3	-2.23944e-05	-608535	
6.7	-86429.6	-2.53166e-05	-583744	
6.725	-124177	-2.81809e-05	-549440	
6.75	-161802	-3.09829e-05	-505782	
6.775	-198698	-3.36508e-05	-453085	
6.8	-234244	-3.60297e-05	-391815	
6.825	-267811	-3.79075e-05	-322597	
6.85	-298776	-3.90743e-05	-246201	
6.875	-326529	-3.93824e-05	-163540	
6.9	-350485	-3.87742e-05	-75660.4	
6.925	-370097	-3.72585e-05	16274.4	
6.95	-384863	-3.48496e-05	110995	
6.975	-394338	-3.15022e-05	207145	
7	-398147	-2.70857e-05	303301	
7.025	-395988	-2.14139e-05	397992	
7.05	-387644	-1.43183e-05	489721	
7.075	-372990	-5.72267e-06	576994	
7.1	-351998	4.32422e-06	658339	
7.125	-324741	1.56779e-05	732334	
7.15	-291398	2.81704e-05	797629	
7.175	-252251	4.16792e-05	852976	
7.2	-207689	5.61481e-05	897246	
7.225	-158202	7.15409e-05	929454	
7.25	-104380	8.77548e-05	948783	
7.275	-46903.8	0.000104545	954594	
7.3	13459.8	0.000121511	946451	
7.325	75869.6	0.000138152	924126	
7.35	139420	0.000153963	887613	
7.375	203155	0.000168506	837133	
7.4	266079	0.000181424	773137	
7.425	327175	0.00019237	696302	
7.45	385420	0.000200926	607530	
7.475	439800	0.000206547	507934	
7.5	489329	0.000208586	398829	
7.525	533062	0.000206378	281714	
7.55	570118	0.000199354	158249	
7.575	599693	0.000187096	30236.4	
7.6	621075	0.000169319	-100411	
